tac,cell,countyId,latitude,longitude
5668889,1208442905,632523,36.91111,102.29222
38797,251290969,632821,37.46993,98.64247
38824,117122015,632801,37.23453,95.66789
38827,162167578,632801,37.66811,94.43346
38827,250976857,632801,37.90363,94.24625
23599,85174170,630121,37.860153,102.49777
38827,85491865,632801,37.59112,96.09114
23610,85323672,630222,37.15748,103.613745
38839,84943778,630102,37.44194,102.69305
38679,85733784,632223,37.703611,101.871388
38841,161487397,630102,37.466162,102.677128
38681,162893080,632224,38.177222,100.946388
38842,161577240,630103,37.461111,102.646666
38682,162879001,632221,38.4825,102.064167
38844,161540633,630104,37.4975,102.575555
38682,85773207,632221,38.248888,102.473055
38845,161767450,630106,37.660277,102.40638799999999
38695,85269145,630105,37.531666,102.623888
38845,250693467,630121,37.714722,102.612222
38697,161594905,630103,37.43055,102.6075
38845,85549209,630121,37.695833,102.456666
38698,162087193,630103,37.41,102.564166
5636120,1076473880,630105,37.53278,102.61361
38699,161869340,630105,37.525601,102.512001
38700,161491750,630105,37.572222,102.621388
38701,250664030,630106,37.511388,102.386666
38702,161773595,630106,37.348145,102.673575
5636128,1078054937,630121,37.78556,102.54083
38702,162053146,630106,37.448055,102.382222
38702,250869337,630106,37.255,102.658333
38703,85238180,630121,37.726388,102.590277
5636151,1077108761,630102,37.47361,102.68639
38705,251587416,630104,37.49679,102.61743
38706,162128408,630103,37.490277,102.646111
38708,116488923,630106,37.35514,102.49942
38708,85707933,630105,37.515555,102.585277
38710,161882649,630102,37.45333,102.67194
38712,116624614,630202,37.352669999999996,103.27395
38712,85410718,630202,37.35344,103.25737
38713,162350105,630223,37.675959999999996,102.90452
38714,116539609,630222,37.18739,103.68359
38714,162451740,630222,36.90627,103.67538
38714,85848473,630222,37.04256,103.51826
38716,251609436,630224,36.91369,103.04975
23599,85242521,630121,37.83625,102.43861
38727,163316762,632301,36.382222,102.888055
23610,85297306,630222,37.18633,103.67957
38727,163338520,632301,36.476943999999996,102.627222
38679,162891033,632223,37.897222,101.628055
38727,163415064,632301,36.495,103.02
38728,163364376,632322,36.922778,102.784444
38729,163315738,632324,35.595,102.474722
38743,162685726,632524,36.38222,100.36611
38745,162541337,632525,36.440556,101.620556
38696,161592859,630104,37.47803,102.61823
38746,162549529,632523,37.006666,102.434722
38699,116713946,630105,37.525632,102.487873
38747,116933082,632521,36.983333,101.307777
38700,217,630105,37.568329999999996,102.61972
38747,162573848,632521,37.015833,100.566111
38701,161700386,630123,37.63638,101.96194
38761,163261464,632621,35.10411,101.12565
38701,250821209,630106,37.471111,102.282777
38763,251146841,632622,33.676944,101.14
38702,116440281,630106,37.425277,102.310555
38775,163030559,632723,34.14678,98.36406
38702,161787939,630106,37.34805,102.52694
38776,117246425,632701,34.2739,97.57189
38776,251043161,632701,33.76855,97.34366
38703,116516834,630121,37.606111,102.626111
38777,85886362,632725,33.17395,96.4531
38703,251149146,630121,37.802422,102.543046
38703,85571993,630121,38.173888,101.921111
38780,251040600,632726,35.96994,97.61232
38705,250644067,630105,37.5,102.64416
38792,162736672,632802,38.16182,98.20864
38706,85689242,630103,37.481944,102.6375
38793,251281757,632822,37.23973,97.13249
38708,162133784,630104,37.508611,102.553333
38794,162839578,632803,39.20798,91.01251
38708,85029529,630105,37.511944,102.585
38824,162199578,632801,37.26117,95.76169
38709,161592602,630103,37.479444,102.65
38824,162240792,632801,37.26729,95.76151
38709,85258915,630105,37.493333,102.641388
38827,117149400,632801,37.24075,95.14439
38711,162450207,630225,36.57998,103.33759
38827,162252826,632801,37.80242,96.26932
38712,116614873,630202,37.33473,103.25665
38827,88,632801,37.0512,95.63275
38840,85002906,630102,37.433054999999996,102.694444
38713,162519833,630223,37.67482,102.86033
38841,161651749,630102,37.468379999999996,102.67384
38714,163135263,630222,37.17251,103.75963
38844,103,630104,37.48944,102.60861
38714,85827483,630222,36.72933,103.67758
38845,161738797,630106,37.583055,102.3575
38715,162362394,630203,37.349109999999996,103.03189
38845,161842457,630121,37.718333,102.541666
38852,250762841,630105,37.554166,102.63027699999999
38716,163182617,630224,36.94878,102.89492
5636123,1075888154,630103,37.41333,102.56833
38727,163425561,632301,35.965832999999996,103.104722
5636128,1075048473,630105,37.50111,102.63639
38744,162602776,632522,35.955555,101.435
38744,162719261,632522,36.089722,101.619722
38745,162595354,632525,36.429722,101.368055
38746,85596829,632523,36.903611,102.289444
38747,162585624,632521,37.096111,101.488055
38759,117315550,632621,35.33855,101.55039
38763,163232793,632622,33.52936,101.81788
38776,116739544,632701,33.85237,97.86617
38776,251037529,632701,33.72324,97.76104
38778,251063577,632701,33.7186,96.37661
38681,162868002,632224,38.128889,100.741111
38791,99,632802,38.17809,96.92808
38695,117395934,630105,37.520621,102.620717
38792,251269464,632802,37.944449999999996,98.54203
38695,85076132,630105,37.515555,102.609444
38793,162778661,632822,37.29041,99.02896
38697,161583896,630103,37.425833,102.605833
38796,162779172,632823,38.98182,100.01574
38698,161537305,630103,37.402777,102.553333
38824,116840920,632801,37.27416,95.75595
38824,162158361,632801,37.29077,95.75409
38699,85213213,630121,37.666944,102.604722
38827,250992989,632801,38.48157,94.68787999999999
38700,85053337,630105,37.561111,102.602222
38839,250690908,630102,37.437222,102.68166599999999
38839,85222553,630102,37.448055,102.671111
38701,251524184,630123,37.546110999999996,102.124444
38842,116478169,630103,37.467939,102.644044
38702,161773343,630106,37.313611,102.658055
38843,161615386,630102,37.421388,102.71888799999999
38702,85062327,630106,37.378054999999996,102.406666
38845,251498841,630106,37.653332999999996,102.361944
38703,162075163,630121,37.80833,102.53583
38704,116465112,630105,37.554722,102.621666
38705,161601562,630104,37.488888,102.613333
38706,161538590,630103,37.476943999999996,102.638055
5636126,1075945498,630106,37.50806,102.375
38706,84978602,630103,37.473931,102.6407163
5636137,1074298904,630103,37.47972,102.63167
38707,251538786,630104,37.499719999999996,102.59694
38708,161536792,630105,37.521944,102.558611
5636154,1076088856,630104,37.49721,102.5894
38710,117435611,630102,37.454049,102.662353
38710,251579225,630102,37.45638,102.67277
38711,162473496,630225,36.69162,103.55207
38712,162330136,630202,37.2701,103.46303
38713,162354458,630223,37.71819,102.81489
38713,163136793,630223,37.48408,102.74633
38714,116614617,630222,37.18839,103.70262
23599,85180312,630121,37.83191,102.53665
38715,153,630203,37.36105,102.97869
38681,162958361,632224,38.006388,100.450277
38682,162910744,632221,38.130555,102.842777
38716,163162400,630224,37.03147,102.85364
38695,159,630105,37.51361,102.62139
38716,251609694,630224,36.86168,102.97923
38696,161698329,630104,37.465555,102.5925
38716,85307802,630224,36.96732,103.1165
38727,163442265,632301,36.379444,102.874444
38729,163359008,632324,35.348333,102.999444
38699,162095897,630105,37.526111,102.528611
38700,161621786,630121,37.584165999999996,102.635277
38744,162599449,632522,36.270832999999996,101.073055
38745,162541610,632525,36.669722,101.971388
38745,251369560,632525,36.415833,101.836111
38702,161749785,630106,37.379722,102.497222
38747,116925656,632521,37.11805,101.46388
38747,162636824,632521,37.493611,100.945
38703,161831193,630121,37.845555,102.5925
38747,162666776,632521,37.212777,100.832222
38703,161846047,630121,37.930833,102.355833
38703,85065886,630121,37.844166,102.49249999999999
38759,163186203,632621,35.31624,101.12035
38705,116431064,630104,37.496111,102.61916599999999
38759,163280154,632621,35.31184,101.12998
38705,250759768,630104,37.495083,102.619192
38760,117315803,632624,34.798333,100.0475
38706,85683864,630103,37.491388,102.642222
38708,116474072,630104,37.509873999999996,102.574668
38776,116780761,632701,32.97508,98.12888
38708,162130968,630104,37.505,102.558333
38709,250750298,630103,37.480742,102.662732
38710,116473580,630102,37.455,102.65639
38778,163025176,632722,33.73903,96.44405
38780,116729050,632726,35.108869999999996,96.64082
38711,163160607,630225,36.710119999999996,103.32863
38792,163473690,632802,38.227289999999996,98.21611
38712,116565980,630222,37.1808401,103.67402009999999
38793,162742822,632822,37.2933,97.37295
38794,163476760,632803,39.19297,91.71806
38713,162518300,630223,37.58063,102.76329
38797,163569689,632821,37.65331,99.94129
38824,162177561,632801,37.27201,95.77696
38714,162371097,630222,36.85994,103.67975
38827,162189338,632801,37.23869,96.13143
38839,161522714,630102,37.456388,102.687777
38715,116604440,630203,37.36822,102.88192
38840,85002905,630102,37.43305,102.69444
38715,162275353,630203,37.36304,102.95153
38841,120,630102,37.473975,102.664253
38716,116544475,630224,36.96372,103.11476
38843,85119896,630102,37.411666,102.748888
38716,85815196,630224,36.86609,102.90098
38844,161650972,630104,37.49003,102.59436
38845,162016793,630106,37.690554999999996,102.159166
38728,163392537,632322,36.789443999999996,102.74333299999999
38845,85115550,630121,37.749444,102.584444
5636121,1090437144,630103,37.46861,102.61583
38743,251394650,632524,36.676666,100.978055
38747,162580005,632521,37.925833,100.406666
5636126,1077665817,630123,37.54556,102.11528
38747,162667288,632521,37.095,101.24111
5636128,1076441112,630105,37.49611,102.63806
38759,117329880,632621,35.281496,101.129543
5636139,1075494940,630104,37.50284,102.57388
38763,163202786,632622,33.52114,101.35445
38776,116747737,632701,34.219789999999996,97.62805
38776,163072285,632701,33.7171,97.92905
38777,163114270,632725,33.05836,97.32262
38779,163075359,632724,34.48373,97.00605
38792,162792474,632802,38.23155,98.23472
38797,117085144,632821,37.94959,99.16459
5672987,1224867864,632221,38.24833,102.46389
38797,97,632821,37.8922,98.80692
38824,250949977,632801,37.22199,95.71188
38824,85478306,632801,37.24591,95.80092
38827,162191129,632801,37.76819,94.02025
38827,162237982,632801,37.22432,95.48633
23599,85236888,630121,37.815833,102.541111
38839,162027032,630102,37.447222,102.68166599999999
23626,163434267,632323,35.894577,102.55935099999999
38840,54,630102,37.42861,102.71083
38679,117181656,632223,37.756944,101.855833
38842,161547550,630103,37.4675,102.650277
38844,161511968,630104,37.489166,102.582777
38681,162959640,632224,38.517222,101.3125
38845,116707546,630121,37.747777,102.593611
38682,162861850,632221,38.231111,102.470277
38845,161830681,630121,37.737777,102.576388
38682,162919200,632221,38.233333,102.564444
38697,162022682,630103,37.431666,102.603333
5636137,1073868825,630103,37.48639,102.6475
38700,250647653,630105,37.589166,102.609722
5636140,1074429976,630102,37.47694,102.64972
38701,161678360,630123,37.550833,102.123333
5636143,1078108186,630102,37.4544,102.68574
38701,161763876,630106,37.501111,102.453888
38701,250807642,630106,37.519999999999996,102.336388
38702,161800741,630106,37.3575,102.437777
38702,85246876,630106,37.359722,102.425555
38703,161850141,630121,37.938382,102.411588
38703,85556376,630121,37.959722,102.213333
38705,117434840,630105,37.50336,102.62227
38705,250666842,630105,37.501111,102.636666
38706,161884964,630103,37.481111,102.636388
38707,162029339,630104,37.5,102.59222199999999
38708,161545766,630105,37.513611,102.582222
38709,85656738,630102,37.486944,102.659444
38711,162444064,630225,36.69012,103.30517
38711,85403044,630225,36.7292,103.27891
38680,162970904,632222,39.031666,101.297777
38712,162280987,630202,37.34079,103.24289
38682,162906392,632221,38.016388,103.08111099999999
38712,251100252,630202,37.22648,103.33466
38695,161758234,630105,37.5225,102.610277
38713,162396190,630223,37.73972,102.74557
38695,251539555,630105,37.5225,102.610277
38696,161541916,630104,37.478055,102.622777
38714,162355736,630222,37.15548,103.64991
38698,250748255,630103,37.405,102.561944
38714,85793184,630222,36.81677,103.63148
38715,116652760,630203,37.379,102.90183999999999
38700,85106080,630105,37.586111,102.621666
38715,163157019,630203,37.35196,102.95803
38701,250853209,630123,37.535833,102.004722
38715,85927585,630203,37.38626,102.89544
38702,161748783,630106,37.365,102.38638
38716,85832856,630224,36.97501,103.10913
38702,161781530,630106,37.363333,102.418611
38727,163323932,632301,36.127494999999996,102.735272
38702,251523672,630106,37.325555,102.524166
38727,163401753,632301,36.495554999999996,102.791388
38702,85046936,630106,37.316666,102.448611
38727,220,632301,36.25472,102.82333
38703,162077976,630121,37.920555,102.4875
38728,117010651,632322,36.728333,102.935
38704,93,630105,37.54361,102.61556
38729,163386392,632324,35.538055,101.981388
38705,85127836,630105,37.522833,102.565929
38730,163347255,632323,35.740277,102.666388
38707,161896729,630104,37.493611,102.610277
38744,162600984,632522,36.111388,101.378888
38746,152,632523,36.89861,102.28972
38709,161607962,630103,37.487222,102.648888
38746,162636068,632523,36.765278,102.372778
38747,116954328,632521,37.393081,101.765658
38747,162681119,632521,37.638329999999996,100.55056
38711,162312984,630224,36.76556,103.38025
38747,85620120,632521,37.142777,101.480277
38712,116635865,630202,37.34941,103.14698
38763,163284768,632622,33.85701,100.92636
38712,162463000,630202,37.1842,103.16404
38775,163091227,632723,34.59744,98.01957
38777,117282777,632725,32.94056,97.47514
38712,85281432,630202,37.20434,103.30615
38779,117258266,632724,34.71377,96.4667
38713,162341658,630223,37.58256,102.99469
38792,163469084,632802,38.22961,98.219
38793,163512604,632822,37.06876,99.03288
38713,85427618,630223,37.70031,102.80393
38796,162845988,632823,38.974109999999996,99.99076
38714,162434340,630222,37.15164,103.79347
38797,251276636,632821,37.61779,100.19605
38824,163,632801,37.24322,95.81488
38715,162381339,630203,37.34762,103.02001
38824,85469080,632801,37.246809999999996,95.77505
38827,117151450,632801,37.204443,95.858277
38716,162454296,630224,36.9014,103.24798
38827,162188064,632801,37.58082,96.0613
38839,117399515,630102,37.445555,102.693888
38727,117026284,632301,36.12321,102.708141
38840,85036700,630102,37.44722,102.70416
38728,163366170,632322,36.936667,102.747778
38842,161498394,630103,37.4725,102.647222
38730,163405592,632323,35.832222,102.121666
38844,161969690,630104,37.492278,102.581215
38845,161813018,630121,37.768888,102.570277
38845,92,630105,37.60583,102.60556
38745,162541849,632525,36.445277,101.609722
38746,251379289,632523,37.093333,102.383888
38747,162644505,632521,37.119721999999996,101.481666
38759,163189272,632621,35.309039999999996,101.12888
38764,250936932,632626,35.775277,99.070277
38775,163016994,632723,33.99306,98.21286
38776,117250010,632701,33.713319999999996,97.44287
5636153,1076027418,630102,37.43111,102.73806
38776,251005017,632701,33.86174,97.86116
38777,116773080,632725,32.94328,96.74019
38779,116731864,632724,34.84867,96.59628
38780,251006042,632726,35.01329,96.67446
38792,163496737,632802,38.18176,98.25233
38793,117106650,632822,36.90316,98.36874
5668888,1208205338,632521,37.437219999999996,101.34722
38793,162823960,632822,36.764089999999996,98.88159
38794,162838552,632801,38.91731,92.73465
38797,33,632821,37.6485,99.95066
38824,162156058,632801,37.25713,95.77871999999999
38824,162250264,632801,37.26095,95.75807999999999
23575,85741464,632223,37.75952,101.86142
38827,117122037,632801,37.2435,95.14936
23601,85126041,630104,37.49854,102.57622
38827,162160935,632801,37.26554,95.64962
23641,85597593,632500,36.445977,101.609987
38827,162235674,632801,37.32494,95.75767
38679,162963230,632223,38.181944,101.515555
38681,162895386,632224,38.058611,101.230555
38839,250620248,630102,37.44888,102.66388
38840,85023897,630102,37.446944,102.6925
38695,116497125,630105,37.528055,102.603611
38842,251535715,630103,37.473888,102.653333
38845,161871646,630121,37.631388,102.6
38699,161485082,630105,37.527777,102.551111
38699,85131037,630105,37.519388,102.514898
38700,250648664,630105,37.589166,102.609722
38701,251568986,630106,37.516666,102.303055
38702,161787672,630106,37.263333,102.615555
38702,85077666,630106,37.301388,102.532222
38703,161863967,630121,37.986111,102.155833
38703,85072794,630121,37.824444,102.521388
38703,85542296,630121,38.108888,102.301944
38705,116498905,630105,37.5,102.644166
38705,250790233,630103,37.407222,102.553055
38706,161884504,630103,37.481944,102.633888
38706,84943011,630103,37.477222,102.630833
38708,116679128,630105,37.514623,102.576117
38708,250674520,630105,37.515,102.561388
23601,85126296,630100,37.516059999999996,102.55393
38708,118,630104,37.503391,102.55107
38680,162858009,632222,39.035277,101.106944
38711,162312473,630225,36.550869999999996,103.43863
38681,162954264,632224,38.168611,100.627222
38712,116533722,630202,37.3351,103.24117
38682,162909722,632221,38.275833,102.600833
38712,162414872,630202,37.263149999999996,103.4904
38695,117044440,630105,37.502221999999996,102.625277
38713,162352424,630223,37.84828,102.85294999999999
38695,250794267,630105,37.506944,102.615
38713,163147801,630223,37.67935,102.82339
38696,251484507,630104,37.466388,102.611666
38714,162407972,630222,36.750099999999996,103.68348
38699,161553444,630105,37.533333,102.530277
38714,85300125,630222,37.17323,103.70366
38699,85239579,630121,37.747777,102.593611
38715,116650458,630203,37.36457,102.90002
38701,161700376,630123,37.636388,101.961944
38715,85357208,630203,37.35519,102.95804
38702,161777187,630106,37.29694,102.48277
38716,162335521,630224,37.08681,102.84175
38702,250812762,630106,37.3825,102.305555
38716,251609176,630224,37.091699999999996,102.68892
38703,161863448,630121,37.791666,102.591666
38716,85943199,630224,36.87576,102.8981
38705,116508888,630104,37.48777,102.61666
38727,163399193,632301,36.471944,102.983055
38705,161961506,630104,37.49055,102.61749999999999
38729,251411290,632324,35.598055,102.485277
38706,161566488,630103,37.474166,102.641388
38743,116929496,632524,36.075555,100.523888
38707,162029337,630104,37.5,102.59222199999999
38744,162643748,632522,35.955,101.389166
38708,161579039,630105,37.523333,102.565833
38745,116939225,632525,36.317980999999996,101.723048
38745,162672669,632525,36.660833,101.54
38709,161905432,630103,37.478055,102.649722
38746,31,632523,36.999719999999996,102.465
38710,221,630102,37.45778,102.67417
38747,162554910,632521,37.244444,100.48
38747,162647070,632521,37.436388,101.115833
38712,162283039,630202,37.34086,103.26545
38713,162287898,630223,37.69664,102.82704
38776,163069720,632701,33.86425,97.82395
38713,251458136,630223,37.90522,103.16702
38713,85375131,630223,37.68068,102.88976
38777,117248985,632725,32.90846,97.19703
38714,162295832,630222,37.19253,103.66463
38778,163119129,632722,33.92902,96.02899
38780,163001370,632726,34.99582,96.67155
38714,85790105,630222,36.88755,103.7153
38715,162314782,630203,37.23361,102.8078
38792,163473433,632802,38.20877,98.20312
38716,163165209,630224,36.867129999999996,102.88089
38792,99,632802,38.11874,98.35387
38716,85827226,630224,37.06092,102.97034
38793,162818072,632822,36.98271,99.04742
38727,163439640,632301,36.397222,102.904166
38728,117000922,632322,36.957499999999996,102.716388
38797,117085410,632821,37.5781,99.09135
38729,163383064,632324,35.6775,102.4575
38824,117130458,632801,37.267089999999996,95.76998999999999
38730,163349790,632323,35.82944,102.88944
38824,162263065,632801,37.25531,95.75117
38730,251396966,632323,36.110555,102.09388799999999
38827,162188056,632801,37.58082,96.0613
38743,162675484,632524,36.663055,100.345555
38827,250983516,632801,37.49416,95.89405
38744,117211352,632522,36.056827,101.624216
38745,162674456,632525,36.562222,101.134722
38839,162068504,630102,37.450277,102.697222
38746,162648600,632523,36.8275,102.284444
38839,85122980,630102,37.445,102.68027
38747,162551853,632521,37.74527,100.50666
38841,116676314,630102,37.471767,102.66407
38842,161683740,630103,37.468798,102.647982
38759,163282719,632621,35.53316,101.53499
38844,161971746,630104,37.50305,102.57916
38845,84939161,630106,37.693333,102.266388
38763,163250722,632622,33.9225,101.45892
5636125,1076043801,630105,37.5925,102.62111
38776,163007518,632701,33.52303,97.47179
5636128,1074216985,630104,37.4925,102.61472
38777,116723672,632725,33.23529,97.27987
38778,85864856,632722,33.507419999999996,96.65036
38791,163480095,632802,39.02895,95.29088
38793,162743329,632822,37.26942,97.10917
5636143,1077329945,630102,37.44528,102.68444
5636152,1077526554,630103,37.46361,102.64611
38797,162745625,632821,37.57569,100.03307
38797,251277917,632821,37.53204,100.18766
38824,250988125,632801,37.26513,95.72702
38827,117129180,632801,37.66061,94.23759
38827,250997592,632801,34.09004,92.71386
38839,250696792,630102,37.443333,102.691111
38840,85042974,630102,37.433333,102.7125
38841,85155227,630102,37.460833,102.67666
38842,161529369,630102,37.47361,102.65666
38843,85124896,630102,37.417222,102.719444
38844,47,630104,37.50083,102.57167
38845,161790776,630106,37.678611,102.282222
38845,161835545,630121,37.65,102.545833
23591,85185177,630100,37.53682,102.60347
5636124,1077436440,630104,37.5125,102.53944
38679,117181912,632223,37.76111,101.84
38679,85721496,632223,37.659166,101.646666
5636139,1090301976,630104,37.50821,102.56127
38682,162907928,632221,38.214444,102.524722
38682,251358304,632221,38.2325,102.466666
5636152,1074540569,630102,37.47361,102.65667
38695,85062809,630105,37.505277,102.625277
5636155,1090404377,630121,37.7525,102.57278
38696,251591257,630103,37.46277,102.62083
38698,161550616,630103,37.414722,102.560833
38700,250647914,630105,37.589166,102.609722
38701,155,630106,37.51833,102.3725
38701,161796894,630106,37.553611,102.313055
5668888,1207975961,632521,37.1575,101.48417
38701,251499352,630123,37.298333,101.951666
38701,85155993,630106,37.51583,102.41888
38702,162007579,630203,37.16496,102.52501
38703,161856536,630121,37.960277,102.4175
38705,155,630105,37.513889999999996,102.62556
38705,91,630104,37.48855,102.61795
23599,85211033,630121,37.66708,102.63031
38707,116511706,630104,37.49388,102.60472
38680,162927385,632222,38.933333,101.270277
38708,116463583,630104,37.51028,102.55778
38682,162985756,632221,38.03,102.98
38709,161589272,630102,37.47694,102.65361
38695,85017251,630105,37.518333,102.622777
38696,251542874,630103,37.470833,102.624722
38711,162367519,630225,36.71835,103.13181
38712,162282266,630202,37.338499999999996,103.24503
38712,163134745,630202,37.33529,103.21843
38699,84990360,630105,37.520832999999996,102.532222
38700,250671450,630105,37.570277,102.600833
38713,162412314,630223,37.53602,103.05548
38701,117396956,630106,37.519619,102.379045
38713,85278879,630223,37.65233,103.00707
38701,248,630123,37.57868,102.23282999999999
38714,116623320,630222,37.17527,103.68619
38701,85056418,630123,37.5375,102.140555
38714,162385182,630222,36.86565,103.7205
38702,162063907,630106,37.278888,102.450277
38714,163135517,630222,37.18322,103.74642
38714,85418648,630222,37.14573,103.64758
38703,85574808,630121,37.8875,102.405277
38715,162513696,630203,37.37869,102.95211
38705,161603610,630105,37.503611,102.619444
38715,85958556,630203,37.37307,102.98759
38705,161994776,630103,37.48944,102.61833
38716,85406627,630224,37.03765,102.99304
38706,161580569,630103,37.478055,102.6325
38727,163317787,632301,36.4925,102.936111
38728,24,632322,36.98389,102.67556
38708,161579034,630105,37.523333,102.565833
38728,163393304,632322,36.805,102.8825
38708,161974552,630104,37.509444,102.563055
38743,162608415,632524,36.15944,101.06278
38709,251546202,630103,37.476666,102.66
38746,116923864,632523,36.903332999999996,102.299722
38711,116541403,630225,36.71958,103.31644
38746,251382361,632523,36.658888,102.466666
38747,162556959,632521,37.166389,101.451944
38712,162522650,630202,37.32567,103.2922
38747,251349592,632521,37.16138,101.50277
38759,161973273,632621,35.331111,101.090277
38713,162285600,630223,37.6894,102.81075
38761,25,632623,34.888709999999996,100.94649
38713,163153695,630223,37.70143,102.79443
38763,163217945,632622,34.13121,101.51278
38713,85373209,630223,37.68902,102.81164
38775,116751576,632701,34.01794,98.28429
38714,162300443,630222,37.17661,103.69763
38776,162988314,632701,33.87194,97.81423
38777,116773336,632725,32.9867,96.86525
38714,85930394,630222,37.18501,103.67504
38779,167,632724,34.7065,96.47501
38715,162270238,630203,37.38906,102.86236
38780,38,632726,34.761269999999996,97.38804
38715,105,630203,37.36522,102.94413
38716,251639896,630224,37.067569999999996,102.73655
38727,163317528,632301,36.369166,102.871111
38727,163441434,632301,36.370277,102.864444
38794,85484322,632801,38.90731,93.77523
38729,163358490,632324,35.4527,102.201
38797,163475480,632822,37.47385,98.34203
38730,163335453,632323,35.781666,102.870555
38824,162176282,632801,37.264269999999996,95.76661
38827,116798680,632801,37.25427,95.314
38744,251335769,632522,35.640555,101.701944
38827,162166809,632801,37.57334,96.06917
38745,162645545,632525,36.380833,101.784166
38746,162691865,632523,37.023055,102.44194399999999
38840,250720858,630102,37.42888,102.71861
38747,162550554,632521,37.549167,100.309167
38841,246,630102,37.471669999999996,102.67222
38747,162647352,632521,37.179159999999996,100.52444
38844,161522968,630104,37.490277,102.609166
38747,162710297,632521,36.989444,101.775555
38845,161771052,630106,37.62777,102.33861
38852,162135341,630105,37.553888,102.63027699999999
38764,250902873,632626,36.025277,99.803888
5636124,1076367386,630105,37.51917,102.51472
38776,116746202,632701,34.06139,97.89406
38776,25,632701,33.8723,97.88388
38777,163082776,632725,32.9173,97.29586
38791,117087706,632802,38.873219999999996,95.75768
38792,162798625,632802,38.20492,98.20212
38793,162758431,632822,37.30265,97.25834
38794,85484321,632801,38.90731,93.77523
38797,163492632,632821,37.70115,99.85499
38824,116843224,632801,37.22901,95.71834
38824,162147099,632801,37.26163,95.74441
38824,250945626,632801,37.25718,95.7858
38827,162192157,632801,37.249629999999996,95.41822
38827,162226713,632801,37.58523,96.07976
5672985,1224757272,632223,37.75417,101.85056
38827,250973278,632801,37.31512,95.77314
38839,162112536,630102,37.444722,102.673055
38841,117429986,630103,37.475372,102.666572
38843,117412827,630102,37.428945999999996,102.730988
38845,161738796,630106,37.583055,102.3575
23594,161664026,630103,37.47083,102.62472
38845,162126619,630121,37.668611,102.518055
38679,163,632223,37.82306,101.83722
5636120,1073999897,630105,37.51056,102.63472
38679,85754266,632222,37.803333,101.774722
38680,162969625,632222,39.064444,101.0175
5636126,1090371608,630123,37.56472,102.07306
38680,85729434,632222,39.041111,101.105277
5636128,1074081819,630104,37.48855,102.61795
38682,117200857,632221,38.435833,102.267777
38682,237,632221,38.61294,102.16327
38695,251558244,630105,37.523333,102.625277
5636139,1076768792,630104,37.50548,102.56985
38696,250782042,630104,37.477776999999996,102.618055
5636143,1078439964,630102,37.44889,102.66389
38697,85107608,630103,37.443333,102.611388
5636153,1076826136,630102,37.42389,102.72722
38699,116506585,630105,37.529901,102.500452
38699,161602074,630105,37.525277,102.541388
38700,250648677,630105,37.589166,102.609722
38701,44,630123,37.37639,102.01167
38702,218,630106,37.41129,102.34634
38703,161852447,630121,37.963055,102.287222
38703,162103069,630121,37.810555,102.540833
38704,161588248,630105,37.551111,102.605277
38706,161650207,630103,37.48,102.638888
38707,219,630104,37.5,102.60154
38709,161653273,630103,37.478055,102.65472199999999
38710,251582554,630102,37.458332999999996,102.660833
23640,162598687,632522,36.043334,101.466112
38711,162499352,630225,36.73211,103.32955
38680,162888984,632222,39.317777,100.4
38712,116628953,630202,37.33311,103.24487
38712,162331161,630202,37.33893,103.07586
38682,162939162,632221,38.194166,102.723055
38695,162033691,630105,37.521111,102.609166
38712,85278617,630202,37.334649999999996,103.26143
38696,92,630103,37.46639,102.61167
38713,251130457,630223,37.75974,102.8737
38713,85375129,630223,37.68068,102.88976
38713,85953693,630223,37.56032,102.74221
38699,218,630105,37.528059999999996,102.49972
38714,162326298,630222,37.04556,103.55741
38700,85112990,630105,37.5925,102.62111
38701,162020898,630106,37.469166,102.254722
38716,162307358,630224,36.87513,102.87404
38716,162518040,630224,36.783879999999996,102.91318
38702,117398498,630106,37.404569,102.352353
38716,251657818,630224,36.75077,103.18673
38702,161770009,630106,37.425277,102.310555
38703,161857560,630121,37.899444,102.5525
38727,163423512,632301,36.483610999999996,102.820555
38703,84966040,630121,37.806111,102.541666
38728,163365145,632322,36.801828,102.900098
38703,85552538,630121,37.829166,102.508333
38729,163358522,632324,35.490901,102.120371
38705,116494553,630104,37.491944,102.637777
38730,163405336,632323,35.924444,101.675
38705,85012386,630103,37.48083,102.62166
38744,162677276,632522,36.1212,101.512797
38706,161878439,630103,37.474444,102.641388
38746,116949720,632523,36.673253,102.458301
38708,116690136,630104,37.511111,102.562541
38747,162580006,632521,37.925833,100.406666
38709,116434906,630103,37.484324,102.648692
38747,162710582,632521,36.99583,101.77444
38709,85000354,630103,37.487777,102.653055
38747,85617570,632521,36.816944,101.240833
38711,162308640,630225,36.7018,103.3475
38775,116765914,632723,34.57315,97.50759
38712,116558555,630202,37.33207,103.255
38776,162997792,632701,33.86608,97.88356
38777,163031836,632725,33.2154,96.35735
38713,162393371,630223,37.91459,102.75914
38780,85857952,632726,35.43186,96.20357
38713,251444313,630223,37.84532,103.10915
38791,163467802,632802,38.9293,95.82606
38713,85414809,630223,37.76839,102.71377
38792,162772248,632802,38.21333,98.27407
38714,116564188,630222,37.20279,103.63943
38793,162743333,632822,37.26942,97.10917
38714,162384928,630222,36.92306,103.72422
